,CONTROL_mean,SALT_mean,M,D,prob,ranking
Cre12.g499850.t1.1,12.5556950003453,18.8139769996637,-0.583462956848363,6.25828199931842,0.476070194842439,-6.28542143416074
Cre08.g366050.t1.2,2.32024800006381,4.91563837491213,-1.083099769673,2.59539037484833,0.475971176247494,-2.81232222707872
Cre17.g734000.t1.2,13.6927820003766,8.76425674984334,0.643711938750558,4.92852525053322,0.475956230044484,4.97038491519857
Cre14.g615224.t2.1,2.0873325000574,4.58917449991797,-1.13657423336708,2.50184199986057,0.475952493493731,-2.74791091198756
Cre06.g267700.t1.2,4.26288600011723,7.60007762486415,-0.834183679213858,3.33719162474692,0.475928205913839,-3.43987068811427
Cre10.g422650.t1.1,6.5998690001815,3.54091824993671,0.898313852663043,3.05895075024479,0.475825450768141,3.18812601230088
Cre12.g508000.t1.1,30.3560105008348,42.7471557492359,-0.493846232263083,12.3911452484011,0.475803031463626,-12.4009824073778
Cre04.g223400.t1.2,10.5902190002912,6.45961724988454,0.71321183492226,4.13060175040669,0.475784348709862,4.19172302781756
Cre17.g711200.t1.2,10.6720990002935,6.54199962488306,0.706040373124933,4.13009937541042,0.475784348709862,4.1900135870004
Cre05.g234652.t1.1,30.6769305008436,43.0515007492305,-0.488909394354194,12.3745702483868,0.475767534231476,-12.3842246922506
Cre17.g696950.t1.1,1.72818400004753,0.142356374997455,3.60167782331734,1.58582762505007,0.475520921881802,3.93534400012856
Cre06.g280420.t1.2,4.04104050011113,7.27767524986991,-0.84875086497652,3.23663474975878,0.475423771562233,-3.34606971447764
Cre12.g484700.t1.2,121.345771503337,164.401617747061,-0.43810065927731,43.0558462437243,0.475414430185352,-43.0580750609092
Cre13.g607550.t1.2,11.6286885003198,17.5222863746868,-0.591502638737214,5.893597874367,0.47531354331503,-5.92320616527707
Cre03.g180800.t1.1,49.3359485013567,35.2743657493695,0.484019102810443,14.0615827519873,0.475272441256751,14.0699105890148
Cre17.g731800.t1.2,13.5039605003714,20.0226184996421,-0.568248068738313,6.51865799927074,0.475255626778365,-6.54337894203608
Cre17.g701350.t2.1,0.250000000006875,1.8850906249663,-2.91463388209972,1.63509062495943,0.475244417126107,-3.34194733927899
Cre12.g523150.t1.2,75.8053065020846,103.601830123148,-0.450678740230272,27.7965236210635,0.475173422661807,-27.8001769192794
Cre16.g675750.t1.1,4.40403450012111,1.96265799996492,1.16601697062641,2.44137650015619,0.475113637849765,2.70553410462771
Cre03.g152950.t1.1,9.81198350026983,15.0323911247313,-0.615457796559076,5.22040762446147,0.475074404066862,-5.25656200047909
Cre09.g388208.t1.1,23.0224780006331,32.7422738744147,-0.508111392273088,9.71979587378162,0.475037038559335,-9.73306781107272
Cre09.g414800.t2.1,5.18978200014272,8.82376449984227,-0.765720348313706,3.63398249969956,0.475033302008583,-3.71377926914677
Cre07.g320200.t1.1,6.11674750016821,3.19287212494293,0.937909948846953,2.92387537522528,0.474932415138262,3.07062245839421
Cre11.g467450.t1.1,0.0232810000006402,1.57527724997184,-6.08030892774726,1.5519962499712,0.474833396543317,-6.27525688850805
Cre02.g095091.t1.1,2.69581300007414,5.41431124990322,-1.00605740060209,2.71849824982908,0.474797899311167,-2.89868663839851
Cre05.g243453.t1.1,3.20074200008802,1.11888149998,1.51634914178583,2.08186050010802,0.474711958643856,2.57555001149359
Cre01.g016150.t1.2,10.8878615002994,6.71447199987998,0.697374758916665,4.17338950041944,0.47468953933934,4.23125412573923
Cre08.g358556.t1.1,4003.91654811011,3000.52156719637,0.416198605299538,1003.39498091374,0.474685802788588,1003.39506723133
Cre02.g100400.t1.2,43.1455590011865,59.5902569989348,-0.465864399911517,16.4446979977483,0.474676461411706,-16.4512954467499
Cre09.g399626.t1.1,9.20451150025312,5.46414424990233,0.752345586868676,3.74036725035079,0.474667120034825,3.81528125432156
Cre02.g101350.t1.2,3539.82338259734,2643.10720795275,0.421442435883798,896.71617464459,0.474611071773535,896.716273680228
Cre01.g009700.t1.1,6.21148550017082,3.2671262499416,0.926916130463452,2.94435925022922,0.47454755041074,3.08681468626215
Cre09.g402293.t1.1,5.78428550015907,2.95100537494725,0.97093221394721,2.83328012521182,0.474416771134398,2.99502681657456
Cre03.g155850.t1.1,5.48182900015075,9.21344024983531,-0.749082626086702,3.73161124968456,0.474381273902248,-3.80605403265341
Cre03.g167450.t1.1,4.67919950012868,8.12115062485483,-0.795422406449611,3.44195112472616,0.474308411162572,-3.53266533225067
Cre14.g633904.t1.1,0.118007000003245,1.68496649996988,-3.83577556263001,1.56695949996664,0.474295333234937,-4.14349324138526
Cre02.g097221.t1.1,1.60121050004403,0.0555462499990071,4.84932965456552,1.54566425004503,0.474261704278164,5.08970294541006
Cre13.g579566.t1.1,2.51139600006906,0.671595249987995,1.90282560087787,1.83980075008107,0.474203787741498,2.64681167961664
Cre01.g050300.t1.1,28.9328120007956,20.2106062496387,0.517593948325147,8.72220575115691,0.474168290509348,8.73754980877691
