Name	CONTROLE_1_L007	CONTROLE_1_L008	SAL_24_1_L007	SAL_24_1_L008	SAL_48_1_L007	SAL_48_1_L008	SAL_48_2_L007	SAL_48_2_L008	SAL_48_3_L007	SAL_48_3_L008
CHLRE_06g278131v5	9.93241	9.42269	6.0188	5.88127	5.65714	5.91613	6.84311	6.62746	4.63479	4.8541
CHLRE_06g283826v5	0	0	0	0	0	0	0.140594	0.84131	0	0
CHLRE_01g055448v5	0.391867	0.782623	3.30473	1.97779	0	0	3.44027	2.87797	6.64147	6.62113
CHLRE_06g278128v5	9.50738	9.66848	11.4642	10.1378	10.6757	10.9254	15.4093	14.1896	9.91413	12.5684
CHLRE_03g189150v5	1.50803	1.43229	1.02822	0.974256	0.977897	0.958667	2.26714	1.87279	1.05044	0.698171
CHLRE_01g044650v5	21.875	21.0238	39.2241	41.0615	31.0732	31.6256	30.7888	35.5508	46.6706	46.9761
CHLRE_06g278127v5	9.9923	10.9154	11.6593	10.7896	7.25944	8.04447	12.3081	13.1314	6.87584	9.49142
CHLRE_06g278126v5	3.90859	3.99109	5.5359	5.81797	2.96758	3.01669	7.50311	7.60467	9.95219	8.6358
CHLRE_07g339104v5	0	0	1.02857	1.16726	0.846922	1.0313	1.94377	1.73523	1.43623	1.3942
CHLRE_06g280250v5	0.100272	0	0	0	0.377114	0.470437	0.113964	0.113692	0	0
CHLRE_06g278124v5	2.22854	2.26942	2.96847	2.27665	2.08014	2.22009	2.56268	2.75543	2.5293	2.109
CHLRE_13g562900v5	15.0256	16.9087	192.853	193.019	433.366	437.311	234.436	219.823	263.221	283.859
CHLRE_01g004700v5	4.86699	3.27761	12.0941	11.0466	7.30109	7.28421	16.0102	14.4352	4.5619	8.61708
CHLRE_06g278114v5	0	0	0	0	0	0	0	0	0	0
CHLRE_08g368150v5	0	0	0	0	0.073845	0	0	0	0	0
CHLRE_06g278112v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g278109v5	9.54179	9.16114	7.92268	9.50627	15.3481	15.4038	14.0968	15.4226	7.19456	10.6621
CHLRE_07g343050v5	0.588796	0.35276	64.6463	72.0001	11.6645	10.6492	51.0213	47.9634	18.4925	24.6641
CHLRE_06g278108v5	0	0	0	0	2.6784	2.29058	0	0	0	0
CHLRE_06g278105v5	0.548147	0.615834	1.07804	1.2291	1.35062	1.98956	2.25548	2.56027	7.0949	10.5377
CHLRE_06g278102v5	4.539	4.1843	9.28478	8.74122	22.799	23.9523	20.3592	21.8266	19.1669	21.4358
CHLRE_02g089450v5	65.0153	63.0975	30.0725	30.0788	26.954	24.2072	20.0347	20.6197	7.10614	7.08446
CHLRE_06g278092v5	1.46717	1.09896	0	0	0	0	0	0	0	0
CHLRE_06g278111v5	19.8032	19.2399	11.0447	11.4735	4.78872	4.3046	11.6497	11.3167	6.88312	6.367
CHLRE_14g615050v5	62.8291	64.09	133.175	130.974	73.5163	74.6059	132.224	134.102	105.975	96.9008
CHLRE_01g006733v5	0	1.21752	0	0	0	0	0	0	0	0
CHLRE_06g277801v5	2.70596	2.42715	0.796352	0.735814	1.20205	1.27404	2.0356	1.92649	0	0.082633
CHLRE_06g277600v5	35.6521	35.4751	25.4423	27.1324	13.4391	12.4356	14.1822	17.9055	5.63513	7.26222
CHLRE_01g025200v5	1.76093	1.36296	0	0	0.372734	0.330657	0.550612	0.149812	0	0
CHLRE_02g142100v5	7.86924	5.47412	5.30481	5.90086	6.886	6.92282	3.94645	3.07575	6.30003	5.36727
CHLRE_06g277400v5	3.45203	3.40752	0.180347	0.224929	1.3599	1.62111	1.09566	1.54853	0.592335	0.253086
CHLRE_14g626700v5	4325.7	4293.77	2881.29	2902.01	4551.51	4505.84	3071.64	3056.57	4214.33	4267.7
CHLRE_07g324222v5	0	0	0	0	0	0	0	0	0	0
CHLRE_10g440800v5	8.79911	8.92942	12.2763	10.3925	2.58046	3.28569	14.5736	14.4317	5.18904	5.96914
CHLRE_02g099300v5	12.9488	10.9577	23.8196	22.8959	18.4717	18.7363	21.7362	22.4227	6.05053	7.65597
CHLRE_06g288800v5	25.7146	24.2314	20.4974	20.4018	24.2051	21.1269	20.2111	21.3564	15.0448	12.9157
CHLRE_06g277200v5	1.12343	0.993786	1.98267	2.12219	2.23696	2.50414	3.25087	3.35265	1.21716	1.68537
CHLRE_06g276950v5	0	1.75831	0	0	0.879593	1.00175	0	0	0	0
CHLRE_12g558450v5	10.8637	9.73506	26.9208	27.1212	24.2194	23.729	24.2793	22.6901	14.6308	13.5973
CHLRE_06g276900v5	0.519306	0.323825	0.780506	0.973207	0.325154	0.259485	0.109625	0.138335	0	0
CHLRE_19g751247v5	19.7728	11.0568	25.9199	32.5765	11.4832	2.75346	15.8157	14.8123	0	0
CHLRE_15g640900v5	11.1585	11.8134	18.9105	17.4989	21.7102	18.8612	23.8217	23.0039	17.5128	17.3311
CHLRE_06g276850v5	0	0.414119	0	0	0.960832	0.562003	0.816418	0.715265	0	0
CHLRE_13g568600v5	0	0	0	0	0	0	0	0	0	0
CHLRE_17g723950v5	34.7908	36.0754	16.581	15.3482	10.066	10.0954	13.561	13.0467	7.64609	7.73491
CHLRE_14g618250v5	21.1736	25.2519	7.3101	9.01292	3.40107	3.1639	8.92141	8.55208	2.85152	2.19673
CHLRE_07g325744v5	0.177639	0.202763	0.256471	0.17061	0.573936	0.453497	0.895639	0.691808	0.427443	0.585951
CHLRE_06g276650v5	0.31833	0.731035	0	0	0.65133	0.35854	0.355218	1.06205	0	0
CHLRE_06g276400v5	8.0323	11.0721	27.1714	26.5445	15.7869	16.0789	34.8955	31.9779	27.135	29.334
CHLRE_06g276300v5	18.2473	21.0396	41.652	45.0042	0	0	6.43936	12.6849	0	0
CHLRE_17g730250v5	119.499	121.259	167.803	186.524	77.7096	76.3191	130.683	132.521	115.234	117.347
CHLRE_06g276200v5	1.56984	4.0071	0	0	2.05221	3.20471	8.07898	4.56833	0	0
CHLRE_03g191776v5	0.031939	0	1.07609	0.715818	0.060159	0.060042	0.290767	0.290093	0	0
CHLRE_06g276150v5	0	0	0	0	0	0	0.34906	0.555461	0	0
CHLRE_06g278149v5	4.84364	4.1875	3.02181	3.18726	2.53826	2.6282	3.50461	3.12658	3.86067	4.50525
CHLRE_06g276050v5	10.4913	10.7661	8.70437	7.98326	6.51702	7.31685	10.0109	10.7511	12.1827	12.4493
CHLRE_08g382515v5	7.07379	6.84049	5.25475	4.94943	7.50421	6.43459	5.57738	6.20147	5.67957	4.95453
CHLRE_16g658300v5	5.44114	5.93331	5.59513	5.08236	0.919346	1.62817	2.03526	2.62229	1.19227	1.6344
CHLRE_06g275950v5	4.14686	3.77685	2.03061	1.90349	1.1197	1.03468	1.91438	1.74395	4.15148	5.1353
CHLRE_09g403404v5	3.17139	2.36138	0.586796	0.455331	0.436153	0.217143	0.922797	1.01657	0	0
CHLRE_06g289033v5	0.055082	0.08252	0	0	0	0.026005	0.09515	0.125114	0	0
CHLRE_17g711457v5	3.19678	3.89212	2.87209	3.00226	3.24051	3.23423	4.57379	4.70149	4.10429	4.85905
CHLRE_06g275900v5	3.04126	2.2192	2.89461	2.75573	1.63971	1.30872	0.793986	0.923869	0	0
CHLRE_06g265850v5	2.9621	2.34187	2.72633	2.7202	4.14207	3.7869	5.9888	5.55426	7.45888	7.86854
CHLRE_12g561350v5	1.79177	1.90868	7.85193	8.36914	15.7659	16.6851	18.2478	18.948	7.56709	7.92124
CHLRE_03g179200v5	8.70379	9.52272	3.38464	3.46955	2.17509	1.93819	2.44098	3.18453	4.69954	3.12336
CHLRE_06g275850v5	0.244894	0.221741	0	0	0.229468	0.574013	0	0	0	0
CHLRE_06g265750v5	8.06452	8.31821	12.7305	13.3461	8.77496	8.99653	14.2568	17.0366	23.5252	19.8141
CHLRE_06g275800v5	0.533901	0.344788	0	0	0.516245	0.385881	0.701411	0.901315	0	0
CHLRE_06g275550v5	6.39511	6.34055	6.81412	7.34863	3.95971	4.50108	7.38815	7.15914	11.841	10.7764
CHLRE_07g330750v5	364.272	368.328	253.763	254.571	85.5103	85.8294	117.62	114.644	98.1536	96.6173
CHLRE_06g275000v5	7.53019	8.24443	24.8806	26.1361	27.4671	27.4107	35.2975	38.1205	28.7392	31.3296
CHLRE_12g541650v5	0	0.548959	0	0	0	0	0	0	0	0
CHLRE_07g325749v5	7.10763	7.77277	2.51935	2.55926	0.762305	0.874993	1.70361	1.63083	1.31877	1.56925
CHLRE_06g249950v5	4.65022	4.80903	1.852	2.55012	2.42248	2.63474	2.4018	2.69575	1.87606	1.52557
CHLRE_06g274800v5	0.455692	0	0	0	0.219722	0.106268	0.148334	0	0	0
CHLRE_06g274600v5	8.53243	7.58205	15.6885	15.4511	5.99758	4.58676	15.6549	13.859	7.93766	8.91836
CHLRE_09g403182v5	11.9658	11.8913	17.2565	16.4376	5.9193	5.94543	13.1055	13.1882	10.5449	10.3051
CHLRE_06g274550v5	8.06474	8.01472	18.0684	18.2228	9.62733	9.70352	17.342	17.8041	14.0592	14.4375
CHLRE_08g378750v5	3.99615	2.69388	10.2135	11.1066	8.12527	6.70266	9.53791	9.57178	13.4902	15.3404
CHLRE_01g053950v5	3.938	4.32638	8.90334	9.67829	20.9282	18.8141	10.102	9.81038	20.9509	20.7771
CHLRE_06g256500v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g274500v5	31.7829	34.3739	55.4944	56.8328	37.9163	40.9595	44.7345	43.1278	39.3793	34.9681
CHLRE_06g274350v5	0	2.00293	0	0	1.24603	0.727564	2.21245	0	17.1864	22.0271
CHLRE_11g467707v5	158.751	160.516	355.887	343.163	378.573	380.971	345.072	341.511	385.733	357.286
CHLRE_06g274150v5	0.316699	0.930629	4.92226	2.34348	1.44347	0.152558	0	0.169419	0	0
CHLRE_06g278143v5	77.8772	75.4225	142.589	141.607	88.4142	85.6906	178.009	172.246	109.979	113.794
CHLRE_03g168350v5	3.02239	2.74817	4.45935	4.14588	3.819	3.64195	3.94916	4.04213	3.80551	3.50939
CHLRE_06g273600v5	8159.19	8173.7	6170.34	6169.75	3663.19	3728.5	5621.51	5637.82	5119.02	5037.56
CHLRE_26g756997v5	1.50545	1.81871	2.66343	2.4941	0.693321	0.786327	1.58148	1.92904	1.34298	1.23484
CHLRE_06g306035v5	0.996784	1.87723	5.70203	7.96628	22.4301	19.8137	9.26533	9.87609	16.7301	15.906
CHLRE_06g273413v5	4.50256	4.60832	16.8805	17.1401	4.97401	5.62845	12.1911	10.4733	7.29361	6.80232
CHLRE_01g017500v5	13.284	14.5942	28.8093	28.6513	13.6308	14.4058	17.1074	18.8331	2.64424	2.63616
CHLRE_16g692600v5	8.75992	0	0	0	0	6.45036	8.58293	8.27882	8.66887	9.69021
CHLRE_06g273200v5	7.82011	9.70021	16.2838	16.079	10.8186	10.1423	11.379	11.5778	19.1265	20.7446
CHLRE_13g583972v5	12.8472	13.3507	9.89904	10.424	6.2178	5.68601	9.84486	11.7421	2.39823	1.84445
CHLRE_06g272800v5	4990.63	5009.67	3786.28	3765.89	3955.05	3974.58	3724.37	3758.47	3679.5	3704.98
CHLRE_16g672497v5	61.2431	60.3789	48.0328	45.6116	9.70187	10.3305	28.0777	27.4439	16.3569	15.3209
CHLRE_06g272750v5	5.18761	6.68313	7.15949	8.07798	0.46704	0.155282	3.96193	4.70318	0	0
CHLRE_12g508100v5	25.8827	26.976	3.18029	3.55959	6.60793	4.65457	5.8757	5.39234	4.08412	5.81666
CHLRE_06g272500v5	16.6697	14.6795	32.959	34.4931	33.548	33.1517	36.707	37.3018	34.9279	34.981
CHLRE_14g608550v5	0.472158	0.754472	0	0	0.177621	0.088632	0.375716	0.589008	0.796768	0.794344
CHLRE_12g539850v5	0.727314	0.53267	0	0	0	0	0	0	0	0
CHLRE_06g272150v5	14.32	12.1665	15.5454	15.644	20.1755	22.2342	18.1791	21.3883	17.8721	15.1579
CHLRE_14g609800v5	0.141471	0.14128	0	0	0	0	0	0	0	0
CHLRE_09g400850v5	1.12947	1.0506	0.617093	0.722192	0.217042	0.131872	0.723627	0.687913	0.367646	0.387478
CHLRE_04g222350v5	4.63873	4.44974	0.068585	0.136847	0.286654	0.171635	0.97045	0.276598	0	0.128507
CHLRE_16g691150v5	10.8359	9.70196	0	0	1.15437	0.729657	1.03508	1.63288	0	0
CHLRE_06g271900v5	0.539793	0.537495	0	0	0.467035	0.485314	0.570365	3.68457	0	0
CHLRE_16g689871v5	9.24826	9.01742	16.5101	16.0418	7.49976	7.60606	9.95391	10.7851	19.6553	19.0276
CHLRE_06g271850v5	27.1933	25.9026	8.72707	8.03399	12.3996	10.7952	8.4264	8.67925	13.9301	14.5611
CHLRE_06g271750v5	0	0	29.8671	30.313	2.51423	3.92615	14.995	10.4384	15.3891	14.5995
CHLRE_02g100000v5	123.27	124.968	69.0295	69.4718	21.8689	21.9497	62.1926	63.957	57.5269	61.0607
CHLRE_06g278181v5	11.8596	8.43343	0	1.22284	0	9.77468	9.73093	0	0	0
CHLRE_03g208556v5	0	0.070368	0	0	0	0	0.038318	0.077551	0	0
CHLRE_12g558400v5	16.1209	15.9086	20.2989	18.9803	12.3272	12.8633	21.4896	21.2104	11.2663	10.1088
CHLRE_03g209841v5	2.99784	3.84849	51.4083	51.5858	48.8473	47.2675	45.3009	38.5851	64.9687	60.2288
CHLRE_06g252871v5	0	0.921137	0	0	0	0	0	0	0	0
CHLRE_09g401589v5	3.95349	3.35879	2.30302	2.28557	2.30289	2.16616	2.51713	2.86408	1.40461	0.466781
CHLRE_02g106650v5	8.6064	8.42145	2.27131	2.81881	2.08414	2.46427	2.94351	3.03346	2.07446	2.06817
CHLRE_13g575950v5	6.68879	7.02653	4.29855	5.58862	1.92836	1.81561	8.00255	7.63285	14.6668	12.6726
CHLRE_14g621150v5	10.7457	10.7304	9.23372	7.50449	7.30517	7.85663	6.77376	9.84811	16.7566	17.1336
CHLRE_06g307700v5	2.66485	2.46036	1.06885	1.13009	3.34306	2.97032	3.61135	3.57059	4.37591	4.57418
CHLRE_13g581150v5	2.84758	3.21787	5.22198	4.53715	5.90506	5.05065	6.88682	7.12416	3.3273	3.63306
CHLRE_06g271350v5	0	0.140228	0	0.302451	0.275437	0.408016	0.990506	0.15953	0	0
CHLRE_16g659150v5	5.81513	6.43466	15.9181	16.2278	12.1428	14.4703	10.0312	11.7121	5.76333	5.42211
CHLRE_06g271100v5	95.3029	96.7522	94.546	97.4163	57.5096	54.1729	96.9936	91.3142	79.4867	80.7142
CHLRE_09g402219v5	139.874	130.036	4124.83	4164.48	11941.8	12011.2	5988.71	6122.01	7095.69	7072.01
CHLRE_01g037300v5	0.365689	0.157578	0	0	0	0	0	0	0	0
CHLRE_09g411300v5	15.8304	15.2854	22.3161	21.2817	31.3922	30.5059	35.366	36.2733	25.4072	25.3298
CHLRE_06g270750v5	32.505	32.541	33.1401	34.7259	16.5132	16.0169	24.3617	23.8738	19.7691	20.2676
CHLRE_06g270550v5	54.4302	54.7701	20.0486	20.7795	16.0907	15.261	17.9144	19.5179	19.568	18.9551
CHLRE_10g461851v5	6.48086	8.8349	0	0	1.36238	0	0	0	0	0
CHLRE_06g287650v5	20.914	20.2448	12.0318	13.4488	18.8339	19.2096	16.5085	16.6462	11.8222	11.7323
CHLRE_06g270350v5	74.1233	73.9772	57.2006	53.8091	58.1291	62.5777	48.4068	44.8888	29.4588	32.018
CHLRE_02g091150v5	21.0368	18.5883	22.2635	24.5122	13.3484	15.813	25.1746	27.2545	30.7999	28.7621
CHLRE_06g270300v5	9.10406	8.52398	9.21534	8.87545	9.2309	7.9217	9.81197	11.0236	7.80173	7.87771
CHLRE_06g270150v5	33.3513	35.4774	47.0881	48.0565	24.8575	24.2693	33.8054	28.8905	37.6611	36.5267
CHLRE_06g270100v5	34.582	35.1554	36.4627	37.1651	12.5389	12.6966	26.5073	27.0702	22.6106	25.1024
CHLRE_12g513200v5	471.805	472.615	730.584	724.143	503.111	491.654	607.204	600.008	686.09	704.956
CHLRE_03g183400v5	13.3069	10.4575	34.7907	32.7622	47.7587	53.1571	46.2579	44.606	51.2722	50.3323
CHLRE_06g270000v5	0.061939	0.061861	0	0	0	0.029112	0.07049	0	0	0
CHLRE_01g031650v5	16.9323	16.8325	14.9873	16.0201	21.1078	20.7122	12.948	13.0069	14.4502	14.9591
CHLRE_04g223350v5	2.23363	2.1697	6.59762	5.96598	3.28548	3.59552	6.99938	6.11463	8.50753	8.86723
CHLRE_10g423250v5	70.533	69.1891	87.1316	84.1188	159.058	171.755	128.654	128.699	94.0382	87.9642
CHLRE_07g324233v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g560050v5	0.443192	0.505554	0.506292	0.62437	0.322129	0.368429	1.13007	1.35628	0	0
CHLRE_17g708650v5	1.23835	1.85478	0.139311	0.138938	1.27222	1.38461	0.980208	0.558624	5.52153	5.76669
CHLRE_10g460700v5	13.8718	14.9838	10.8146	10.1954	6.49149	6.18639	5.37265	4.75159	8.87908	8.96409
CHLRE_13g574041v5	18.8002	17.3039	36.2672	32.6618	15.0839	14.2021	26.5741	27.5985	18.5051	19.4929
CHLRE_14g631350v5	5.88185	5.62437	1.12435	1.192	0.648261	0.735231	1.28175	1.49192	1.64761	2.49677
CHLRE_06g269752v5	32.2099	32.3763	39.9381	38.5493	31.2217	31.2645	24.3961	22.3248	45.5872	50.3431
CHLRE_17g715176v5	0.272121	0.27174	1.12179	1.2207	0	0	0.102804	0.307628	0	0
CHLRE_06g295450v5	46.1462	45.4457	105.365	99.5469	73.7201	71.8396	74.566	79.0847	119.44	115.702
CHLRE_02g090200v5	4.3261	5.10431	5.98093	5.0793	1.64213	1.81969	2.43376	3.75017	0	0
CHLRE_12g537200v5	92.34	93.3312	161.215	169.621	108.327	118.401	154.098	154.707	128.42	129.945
CHLRE_02g120100v5	1090.19	1064.79	1921.74	1933.17	1163.19	1138.38	1170.4	1179.17	1169.99	1191.67
CHLRE_17g735600v5	4.54609	3.77602	0.960688	0.95851	3.64125	4.47906	13.9708	12.5592	5.88547	3.59626
CHLRE_12g510034v5	10.5723	13.4212	18.6993	16.4428	9.00558	7.5796	16.5351	17.5093	0.642853	0.961304
CHLRE_06g269150v5	6.12674	6.81511	3.13164	2.67242	2.41755	2.24046	3.50577	4.74671	4.32979	4.23955
CHLRE_16g652050v5	0.642776	0.401182	0	0	0.52736	0.451045	1.36691	1.72709	0	0
CHLRE_06g268850v5	0	0	0	0	2.01773	2.4754	3.27894	0.983824	0	0
CHLRE_12g518400v5	23.0337	21.5054	5.95137	7.42219	5.35035	4.51098	3.84696	4.77593	4.55328	3.3014
CHLRE_06g268550v5	0	1.74562	0	0	0	0	0.80293	0.296483	0	0
CHLRE_09g392750v5	67.0495	70.2166	66.1055	67.6355	44.6593	43.5863	63.5871	65.6476	56.5417	56.5272
CHLRE_06g268228v5	0.259173	0.414133	0	0	0.243643	0.04863	0.294527	0.176293	7.21919	5.12529
CHLRE_06g268200v5	17.9135	20.2402	36.3066	35.2713	28.3	28.7102	39.1931	35.1945	31.8547	32.6445
CHLRE_06g267950v5	0.868351	1.43738	0	0	0.545298	0.53749	0	0.250497	0	0
CHLRE_17g722550v5	2.60528	2.52286	0	0	0.592277	0.517124	2.14918	1.42921	0.166982	0
CHLRE_06g267900v5	18.4694	17.6863	11.4977	13.524	10.3826	8.50267	13.7702	12.6992	8.55561	6.92015
CHLRE_17g726400v5	3.04197	3.86068	19.2993	20.0352	11.4863	10.2152	23.5316	23.187	19.7136	16.949
CHLRE_06g267450v5	0.071563	0	0	0	0.067154	0.134023	0	0	0	0
CHLRE_03g177800v5	0.108568	0	6.10508	4.26244	5.99074	5.87572	14.3787	14.8315	8.51788	3.67211
CHLRE_03g201664v5	2.49069	2.48754	3.50535	3.53298	3.20689	2.57831	6.06352	5.54833	0.996226	0.993202
CHLRE_06g285350v5	0.341269	0	0	0	0	0	0	6.78992	0	0
CHLRE_06g267050v5	0	0	0	0	0	0	0	0	0	0
CHLRE_09g387502v5	0.240739	0.146764	0	0	0.214299	0.173941	0	0	0	0
CHLRE_06g266950v5	5.99832	6.35114	5.81847	5.67847	2.18358	1.87576	4.21601	4.42216	4.19415	4.53984
CHLRE_07g351450v5	9.39433	10.412	10.1532	10.494	1.52577	1.71663	7.4411	8.19306	5.45828	5.62723
CHLRE_06g266900v5	5.93262	6.8344	3.37756	3.40395	2.92681	2.52962	5.89573	5.91355	3.16744	3.65485
CHLRE_09g413150v5	22.0619	23.3069	49.2505	47.4149	8.83957	8.84706	18.963	17.6503	14.8825	14.4009
CHLRE_06g266800v5	5.9923	7.87379	15.5982	13.2615	10.1298	9.00121	15.9193	16.3256	4.16913	5.6527
CHLRE_19g751297v5	5.3773	5.77489	3.65092	2.73117	3.13336	3.12628	5.40049	3.55282	0	0
CHLRE_04g220100v5	2.80752	2.8708	2.92731	3.64504	2.12134	1.84478	3.75525	3.89858	5.01853	6.17222
CHLRE_06g266650v5	0.238875	0.173497	0	0	0	0	0.195806	0.195246	0	0
CHLRE_17g712200v5	4.41973	4.24119	0	0	0	0	1.21994	5.47734	0	0
CHLRE_06g266500v5	47.4636	48.5477	38.7939	36.9405	12.5518	11.619	31.3135	26.9218	15.322	13.1819
CHLRE_36g759597v5	4.68967	5.0386	5.482	5.43321	4.56584	4.31062	11.1833	11.2109	6.90175	5.43582
CHLRE_02g089800v5	12.5172	13.7471	12.2853	11.4186	2.89563	3.2804	5.76959	5.85036	3.59477	3.75867
CHLRE_02g140921v5	10.2924	9.85188	7.10916	7.39143	15.7325	15.8977	16.4886	14.5282	13.8357	15.2441
CHLRE_06g266450v5	0.264737	0.264382	0	0	0.062137	0	0.075138	0.149908	0	0
CHLRE_06g272760v5	6.05858	7.32837	9.01727	9.09061	1.60429	2.00095	5.70814	4.63219	2.16701	2.34041
CHLRE_02g074758v5	0	0.698511	0	0	0	1.28278	0	0.983733	0	0
CHLRE_02g088551v5	2.15315	2.32241	3.9182	4.10241	18.718	17.1037	8.12854	7.23002	9.17123	8.14753
CHLRE_06g266200v5	7.60481	7.02392	4.17023	4.56803	4.78877	5.04081	4.61298	3.96797	7.22859	8.89316
CHLRE_03g190950v5	3873.71	3891.65	4012.96	3993.84	1418.26	1418.54	2705.22	2736.51	1964.38	1977.86
CHLRE_06g266000v5	9.75586	10.2297	9.36666	9.11369	2.79274	2.6811	6.96688	9.56588	2.22107	3.0724
CHLRE_10g451900v5	56.9101	56.2819	131.628	130.02	114.364	113.277	145.636	149.336	206.826	200.622
CHLRE_02g087450v5	8.57571	8.70009	14.3033	13.0483	15.5888	15.556	21.1689	22.5812	18.6969	19.07
CHLRE_01g067647v5	0.090239	0	0	0	0.084536	0.168699	0.204553	0.204034	0	0
CHLRE_06g265900v5	7.24667	6.10063	5.43671	6.69728	6.62444	7.00477	6.73982	8.00163	7.55413	11.7482
CHLRE_17g740323v5	12.3399	13.4912	5.07195	4.40622	6.8879	6.72803	8.05839	8.08366	3.28217	3.68122
CHLRE_03g144564v5	121.526	118.193	3.06885	3.20546	2.16882	2.36491	0.7186	0.823257	2.43026	1.79472
CHLRE_04g219700v5	0	0	0	0	0	0	0	0	0	0
CHLRE_03g198651v5	15.4628	15.2449	13.4643	14.8196	19.4807	19.8138	18.3991	17.5203	16.1745	16.6803
CHLRE_01g055400v5	4.50541	3.77152	13.998	14.7075	4.91414	5.02797	8.42453	8.10375	7.9792	7.53618
CHLRE_06g265800v5	68.526	75.5649	198.367	195.234	254.985	247.61	154.019	159.562	230.603	225.438
CHLRE_07g317300v5	17.3259	18.4812	19.5398	20.097	8.87892	8.62658	14.7124	13.34	14.6044	13.3592
CHLRE_06g265550v5	13.4819	14.309	15.6276	15.3902	10.899	12.184	12.5262	13.37	12.4905	11.406
CHLRE_09g390838v5	0	0	0	0	0	0	0.167794	0.167402	0	0
CHLRE_06g265250v5	0.29966	0.407586	0.945902	0.508153	0.193809	0.325379	0	0	0	0
CHLRE_06g265150v5	9.03567	8.09458	3.01331	3.77379	4.10182	4.04244	3.98958	4.35357	3.57487	3.56402
CHLRE_06g267150v5	20.6952	22.5614	20.2192	21.0806	24.6361	23.0612	30.1135	28.0961	18.7506	18.5024
CHLRE_06g298500v5	15.6961	15.888	7.49035	7.1775	2.66864	3.11159	3.76657	3.69779	5.462	5.61213
CHLRE_06g300700v5	13.6868	12.3314	143.846	152.249	149.064	156.038	99.9867	98.8541	149.185	156.045
CHLRE_06g264450v5	18.3255	18.5949	18.9817	18.6806	15.6583	14.9817	18.6055	17.4573	10.0347	10.2452
CHLRE_06g264100v5	23.9589	25.5846	4.21523	3.99568	2.59238	2.55795	3.95253	5.11384	3.22849	4.13832
CHLRE_10g462550v5	74.1455	83.2254	327.965	333.069	0	0	165.413	175.225	162.874	164.244
CHLRE_10g455000v5	6.65359	4.7442	0	0	3.17393	1.21669	3.00849	3.35452	0	0
CHLRE_06g294350v5	0.015027	0	0	0	0	0	0	0	0	0
CHLRE_06g278272v5	0	0	0	0	0	0	0	0	0	0
CHLRE_17g703976v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g261650v5	45.0759	44.5436	57.8612	59.0521	43.1807	45.7171	78.017	79.3902	46.1398	51.7484
CHLRE_06g263800v5	7.58049	8.18013	9.32841	9.40567	4.21352	4.15077	11.3389	11.3787	14.375	15.0632
CHLRE_13g565700v5	13.5254	12.2021	21.9171	21.585	22.7389	22.9287	26.8011	24.1717	12.9427	15.6532
CHLRE_06g263700v5	23.438	23.9789	37.4472	35.5604	12.9501	13.7436	20.9701	21.7357	6.18216	5.6227
CHLRE_10g448051v5	13.8777	17.5602	17.5131	17.9431	30.424	29.0693	28.1856	29.0693	5.39001	6.04517
CHLRE_16g681126v5	36.1294	35.2591	68.9563	68.4071	18.8548	21.4479	47.0803	50.1472	30.1341	32.206
CHLRE_06g263500v5	15.3188	17.1742	30.7492	30.4608	11.5295	9.5719	14.8021	15.8264	20.6994	20.2392
CHLRE_04g216300v5	15.5533	15.4156	11.2741	13.7001	17.0143	16.1153	19.6835	18.5915	23.7103	22.9065
CHLRE_17g710300v5	1886.7	1900.99	1558.97	1556.59	651.182	650.897	493.95	496.066	756.162	757.185
CHLRE_06g263200v5	136.23	131.747	0	0	0.564906	0.161048	0	0	0	0
CHLRE_13g564350v5	1.24153	1.09052	0.464578	0.394564	1.05539	1.23593	1.60579	1.7424	2.25857	2.47322
CHLRE_06g263100v5	13.3002	15.9596	11.0788	10.033	3.09051	2.75209	7.47169	7.39649	4.16145	3.61689
CHLRE_07g325757v5	9.63446	9.72059	5.10656	4.48569	8.96626	8.25267	6.12108	4.37427	1.8763	2.18235
CHLRE_06g296450v5	4.91294	3.01338	0	0	0	0	5.02054	0	0	0
CHLRE_06g263050v5	5.05527	4.53294	2.095	3.37139	3.37875	3.17847	5.25722	5.94275	11.1519	10.8997
CHLRE_03g173350v5	13.2765	18.9398	23.803	26.0822	10.2015	2.83248	12.5716	12.4634	0	0
CHLRE_06g262977v5	0.533364	0.726368	2.56017	2.22824	0.95752	0.682562	1.04718	0.604817	1.94351	1.22374
CHLRE_12g530900v5	121.731	121.996	158.991	160.07	82.9536	84.5861	95.8519	92.1058	129.374	125.104
CHLRE_06g262850v5	130.536	122.535	153.076	148.957	71.5401	68.0411	88.1833	82.9822	106.786	113.102
CHLRE_06g296000v5	1.2625	1.15563	6.15244	4.72042	0.295278	0.098202	1.42944	0.356431	0	0
CHLRE_09g404450v5	7.27829	7.42852	10.7195	11.8764	5.05077	5.13096	9.84461	9.82178	5.2454	5.36356
CHLRE_16g664600v5	230.76	235.341	252.298	252.574	245.796	253.846	225.523	227.093	202.043	223.04
CHLRE_06g262550v5	2.45886	2.40816	5.12781	4.71994	1.76359	1.73268	4.76807	3.90387	2.64922	2.39549
