"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_17g743307v5",59.9804312510046,9.26109056421274,1.47103896940556,5.61582033924705,1.9563185183901e-08,2.52887314977509e-07
"CHLRE_16g686958v5",59.9567953747255,9.26057991078755,1.498613921795,5.51214678487254,3.54483087760809e-08,4.44101734344842e-07
"CHLRE_02g074150v5",58.8124134674163,9.23269259708846,1.47918468779429,5.56569620076635,2.61107806322411e-08,3.32921358511494e-07
"CHLRE_12g546800v5",58.3206270410971,9.22065360211656,1.48028598382852,5.55342257639648,2.80129770508108e-08,3.56203106825684e-07
"CHLRE_02g147650v5",55.7355829463344,9.15524210207342,1.4791199654476,5.51357718953213,3.51612718906936e-08,4.41096975960298e-07
"CHLRE_12g515600v5",55.0787181122814,9.1380729528171,1.97450157513254,4.12158341898048,3.76277169508083e-05,0.0003090234117946
"CHLRE_16g690991v5",55.050646992848,9.13732776388294,1.48650826596435,5.47412210897056,4.39685816012369e-08,5.43558682070318e-07
"CHLRE_17g714150v5",54.7989562045537,9.13077783655016,1.47550460932552,5.51050656511802,3.57802464251825e-08,4.47660218326313e-07
"CHLRE_01g051700v5",54.3044141841682,9.11772566087642,1.53407544651992,5.29160784059979,1.21245661606909e-07,1.44351841194672e-06
"CHLRE_12g510350v5",53.1548799003481,9.08682154479687,1.4754188183011,5.48103456760069,4.22845846508205e-08,5.26220676626589e-07
"CHLRE_01g012650v5",287.680445492184,9.07746372250031,1.02644190229139,7.86938228502602,3.56396575734472e-15,8.78860790716194e-14
"CHLRE_10g425550v5",51.7554754951917,9.04828233030935,1.4851832923105,5.41904987214653,5.99166032926586e-08,7.32000750814624e-07
"CHLRE_05g240225v5",51.2718655824449,9.03479343016752,1.47765935909766,5.43751398500533,5.40291107815168e-08,6.65291263984264e-07
"CHLRE_12g553650v5",51.0370109702248,9.02816832703636,1.47764720722181,5.43307515339231,5.53910646029859e-08,6.80269237555199e-07
"CHLRE_10g421700v5",49.1639989889095,8.97418587467676,1.48219811982098,5.37997300633459,7.44970082980934e-08,9.04219531888287e-07
"CHLRE_03g203450v5",133.842765535906,8.97344920283719,1.45514557969512,5.47948556769681,4.26564239173765e-08,5.30142204696543e-07
"CHLRE_12g524850v5",48.4840859957774,8.95409232990093,1.80064315487655,4.41736182339041,9.99129012561024e-06,8.93575095827305e-05
