"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre02.g144350.t2.1.v5.5",17.6290382500441,0.451910899994125,5.28577160560984,17.1771273500499,0.856443650750702,17.9720083871143
"Cre03.g196250.t1.1.v5.5",6.77842950001695,59.6649357992244,-3.1378603720045,52.8865062992074,0.855914521589071,-52.9795122311474
"Cre06.g309000.t1.2.v5.5",38.2247020000956,252.750353696714,-2.72513595153778,214.525651696619,0.855541726043377,-214.542959804822
"Cre16.g681700.t1.1.v5.5",20.5478510000514,0.876258899988609,4.55148651473686,19.6715921000628,0.854878811383492,20.1912744829316
"Cre12.g554450.t2.1.v5.5",0.125000000000313,16.8882872997805,-7.07795112169679,16.7632872997801,0.854328637312024,-18.1962961389426
"Cre14.g615350.t1.2.v5.5",16.793206500042,0.105284699998631,7.31743811623122,16.6879218000434,0.853778463240555,18.2217352244301
"Cre11.g467748.t1.1.v5.5",25.9041172500648,1.63137959997879,3.9890169989958,24.272737650086,0.853643174534456,24.5983342860483
"Cre48.g761247.t1.1.v5.5",116.998801750292,16.3315692997877,2.84075842326602,100.667232450505,0.853637161703074,100.707306575359
"Cre13.g574551.t1.1.v5.5",0.0375320000000938,16.6996013997829,-8.79747678189661,16.6620693997828,0.85357102055787,-18.8419785163658
"Cre01.g037200.t1.2.v5.5",4.60284900001151,45.4746123994088,-3.3044623214555,40.8717633993973,0.853560498102952,-41.0051279062782
"Cre02.g073500.t1.1.v5.5",27.9173222500698,1.93805129997481,3.84848190466202,25.979270950095,0.853435731851772,26.2627746452838
"Cre02.g111450.t1.2.v5.5",22.8822590000572,153.664238698002,-2.74748006372544,130.781979697945,0.851526657887933,-130.810836173515
"Cre06.g278104.t1.1.v5.5",3.19071950000798,35.9452913995327,-3.4938491090841,32.7545718995247,0.851385356350452,-32.9403849691861
"Cre12.g513700.t1.1.v5.5",1.37484175000344,23.767914099691,-4.11167782309522,22.3930723496876,0.851323724828785,-22.7674237404954
"Cre10.g422300.t1.2.v5.5",1.58040225000395,25.1223240996734,-3.99060622555002,23.5419218496695,0.850821653408373,-23.8777516199357
"Cre08.g366676.t1.1.v5.5",17.2892747500432,0.551941199992825,4.96921896148344,16.7373335500504,0.849972340975642,17.4594235716077
"Cre06.g284900.t1.2.v5.5",12.8664112500322,93.153410998789,-2.85599888980371,80.2869997487568,0.849733330928201,-80.337781014386
"Cre03.g154726.t1.1.v5.5",201.489633250504,31.4471075995912,2.67970637920481,170.042525650913,0.849107996464455,170.063639135531
"Cre12.g495550.t1.2.v5.5",124.832654500312,18.4471062997602,2.75852894150214,106.385548200552,0.848514229365466,106.421305892444
"Cre09.g388726.t4.1.v5.5",0.497405500001244,16.6554726997835,-5.0654300294972,16.1580671997822,0.848096337584405,-16.9334496490352
"Cre08.g385600.t2.1.v5.5",35.0748610000877,3.19923219995841,3.454639774498,31.8756288001293,0.847188400045698,32.0622869953965
"Cre06.g300500.t1.1.v5.5",20.5144290000513,1.02080749998673,4.32885625971324,19.4936215000646,0.846648748429148,19.9684820581094
"Cre08.g380100.t2.1.v5.5",0.125000000000313,15.9677376997924,-6.99708802187918,15.8427376997921,0.846608161817318,-17.3191102141634
"Cre14.g630700.t1.2.v5.5",2.58772600000647,30.689903399601,-3.56800733321275,28.1021773995946,0.84514403737576,-28.3277787856398
"Cre16.g676150.t1.2.v5.5",90.0333085002251,12.8379583998331,2.81004304489051,77.195350100392,0.845122992465922,77.2464783600924
"Cre08.g368800.t1.2.v5.5",6.17830650001545,51.5951611993293,-3.0619524216718,45.4168546993138,0.843762589365706,-45.5199543432456
"Cre12.g530600.t1.1.v5.5",115.520174000289,17.5174569997723,2.72127956041952,98.0027170005165,0.843741544455869,98.0404911346801
"Cre05.g234892.t2.1.v5.5",0.125000000000313,15.6233282997969,-6.96562992417097,15.4983282997966,0.84357919800855,-16.9917091644361
"Cre16.g674300.t1.1.v5.5",20.6687020000517,132.544600798277,-2.68095820815689,111.875898798225,0.843036539976309,-111.908016999787
"Cre03.g149350.t1.1.v5.5",16.2849035000407,0.529951999993111,4.94152966594442,15.7549515000476,0.842638189897241,16.51172953413
"Cre10.g426000.t1.2.v5.5",9.99525000002499,72.7911625990537,-2.86444874984782,62.7959125990287,0.842248859065245,-62.861209865746
"Cre03.g175250.t2.1.v5.5",29.5275362500738,2.48248379996773,3.5722047761218,27.0450524501061,0.842215788492643,27.2799470122568
"Cre07.g333150.t1.2.v5.5",6.42029625001605,52.1074570993226,-3.02077807750924,45.6871608493066,0.841274780381334,-45.7869169814257
"Cre04.g217220.t3.1.v5.5",18.1072022500453,0.796612199989644,4.50654226746521,17.3105900500556,0.840960609941615,17.8875781225278
"Cre12.g537250.t1.2.v5.5",4.89217025001223,43.3983846994358,-3.14909482976536,38.5062144494236,0.840688529321572,-38.6347686607783
