"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_03g193100v5",179.586846715489,-2.69705401191117,0.359870294647633,-4.71573796768316,2.40836223058664e-06,7.17733072872352e-05
"CHLRE_16g652000v5",1979.68952462272,-2.71698017969655,0.430530531517257,-3.98805672072929,6.66167382524782e-05,0.00150604224091832
"CHLRE_12g513700v5",101.512165178559,-2.71794335824867,0.367808712676484,-4.67075221178823,3.00098766458434e-06,8.74952592573781e-05
"CHLRE_05g248250v5",400.218908218721,-2.73837002925356,0.328406297620345,-5.29335168615801,1.20094646366858e-07,4.52151615435536e-06
"CHLRE_13g572100v5",748.223878294009,-2.75790200374961,0.23163085324041,-7.58923942625673,3.21788684536527e-14,2.69935543002e-12
"CHLRE_01g014250v5",399.603002248502,-2.76517357619575,0.205140199041869,-8.6047180632572,7.65045746601093e-18,8.50713078458867e-16
"CHLRE_07g325727v5",121.911332166359,-2.77585561743352,0.274075017023429,-6.47945090625211,9.20570134485639e-11,5.27150430903363e-09
"CHLRE_08g362850v5",312.223617084618,-2.783883159824,0.283516071940611,-6.29200012406238,3.13401233374098e-10,1.6932519744387e-08
"CHLRE_12g554103v5",56.0406677210351,-2.78396128677023,0.372369690774056,-4.79083376271001,1.66089693205937e-06,5.07449116973921e-05
"CHLRE_17g746547v5",1964.11278513273,-2.78465232137906,0.300466023192561,-5.93961441102883,2.85693236173187e-09,1.35251703837831e-07
"CHLRE_13g568500v5",447.712735317605,-2.79335284927607,0.343666516311972,-5.21829379399915,1.80578869692031e-07,6.69331678629803e-06
"CHLRE_01g013000v5",75.5377596440464,-2.80476518741894,0.605749348942377,-2.97939269859722,0.00288820366313291,0.0430216380538007
"CHLRE_12g507900v5",71.7087906947054,-2.80701300651109,0.339905792918575,-5.31621715239188,1.05946703275307e-07,4.05267329368706e-06
"CHLRE_13g570801v5",154.66176773945,-2.87155171295266,0.306407135598939,-6.10805524908649,1.00852444841316e-09,5.10292026464289e-08
"CHLRE_11g467553v5",113.220484396588,-2.91608078579474,0.260338215573286,-7.35996742381972,1.83955115025872e-13,1.44193669261673e-11
"CHLRE_12g557600v5",698.492618774341,-2.92081062117181,0.294591207379573,-6.52025781168988,7.01866485708897e-11,4.14317852026801e-09
"CHLRE_14g609500v5",597.387567682772,-2.93314703398381,0.190229941193604,-10.1621596571718,2.92523839247758e-24,4.90772890302861e-22
"CHLRE_03g183750v5",393.339551373845,-2.94329204527823,0.203390150953452,-9.55450416929468,1.24177103394892e-21,1.77239647726172e-19
"CHLRE_02g082500v5",8159.084968567,-2.94612677341242,0.281013863964679,-6.9253763709574,4.34817921065952e-12,2.9882334033642e-10
"CHLRE_16g669450v5",102.954933574159,-3.001225455851,0.536360519641398,-3.7311199884529,0.000190630396781641,0.00385411941738442
"CHLRE_07g325740v5",1674.21037918024,-3.00503528608131,0.262205142405431,-7.64681908099672,2.06011853987875e-14,1.77485708079825e-12
"CHLRE_10g452076v5",8739.95625116437,-3.0127226500806,0.161830676067215,-12.4372133824902,1.6413055616838e-35,5.23193502879405e-33
"CHLRE_16g685837v5",315.868857681504,-3.02277109503207,0.384670677019314,-5.25844889115505,1.45275548264374e-07,5.44811791393023e-06
